transaction_id,user_id,transaction_amount,transaction_type,transaction_time,location,is_foreign_transaction,device_type,is_new_device,is_new_location,account_age_days,avg_transaction_amount,transactions_last_24h,failed_logins_24h,time_since_last_txn,txn_hour,is_weekend,is_fraud
T0077650,U8763,1295.88,UPI,07-05-2024 23:50,Mumbai,0,Mobile,1,1,422,2563.97,4,0,173,23,0,0
T0098548,U10838,2924.54,ATM Withdrawal,17-04-2024 14:06,Kolkata,0,Mobile,0,0,160,3599.38,2,1,486,14,0,0
T0011211,U2126,2820.82,ATM Withdrawal,10-07-2024 08:58,Kolkata,0,Mobile,0,0,2530,3089.04,0,1,846,8,0,0
T0095714,U10546,5102.26,IMPS,09-09-2024 09:57,Kolkata,0,Mobile,0,0,1468,4842.32,1,1,1298,9,0,0
T0042360,U5226,4930.365,NEFT,13-10-2024 03:49,Bangalore,1,Mobile,1,1,428,3091.89,4,0,405,3,1,1
T0042778,U5266,4304.43,NEFT,29-11-2024 12:20,Hyderabad,0,Mobile,0,0,1948,3373.28,3,0,176,12,0,0
T0058102,U6810,4355.61,ATM Withdrawal,21-02-2024 17:01,Mumbai,0,Mobile,0,0,588,3151.78,1,0,126,17,0,0
T0053247,U6322,3293.57,ATM Withdrawal,02-06-2024 18:06,Mumbai,0,Mobile,0,0,2831,2640.2,2,1,623,18,1,0
T0067349,U7732,5862.58,IMPS,21-10-2024 02:10,Kolkata,0,Mobile,0,0,2588,3973.14,1,1,567,2,0,0
T0038098,U4817,3901.5,RTGS,02-09-2024 13:45,Chennai,0,Mobile,0,0,2893,3934.15,2,1,1038,13,0,0
T0088179,U9786,4534.59,NEFT,09-04-2024 22:04,Delhi,0,Tablet,0,0,532,4602.59,1,0,1263,22,0,0
T0034639,U4475,3188.13,IMPS,04-05-2024 10:33,Hyderabad,0,Tablet,1,0,1332,3491.18,1,1,1044,10,1,0
T0079927,U8978,2745.93,UPI,07-01-2024 01:47,Chennai,0,Mobile,0,0,1711,2754.33,1,2,1377,1,1,0
T0098792,U10863,154.9649156,UPI,18-01-2024 02:45,Kolkata,0,Mobile,0,1,1667,5268.11,8,1,214,2,0,1
T0031440,U4155,783.58,IMPS,10-06-2024 16:15,Bangalore,0,Mobile,0,0,2781,1478.77,1,0,20,16,0,0
T0017366,U2746,3863.69,UPI,15-11-2024 02:21,Hyderabad,0,Mobile,0,0,2922,4673.76,0,0,1068,2,0,0
T0046376,U5623,4804.03,ATM Withdrawal,12-09-2024 08:06,Kolkata,0,Mobile,0,0,1059,4885.38,2,0,579,8,0,0
T0099230,U10904,4940.48,ATM Withdrawal,12-02-2024 00:50,Bangalore,0,Mobile,0,0,1131,4719.32,5,1,1225,0,0,0
T0003427,U1354,10534.08,RTGS,24-10-2024 01:31,Hyderabad,0,Mobile,1,0,1292,5025.99,1,0,395,1,0,1
T0042989,U5289,6795.74,RTGS,03-05-2024 09:48,Chennai,0,Mobile,0,0,3317,4866.64,1,0,700,9,0,0
T0016095,U2612,2542.72,UPI,23-05-2024 07:56,Kolkata,0,Desktop,0,0,1060,2920.04,2,0,55,7,0,0
T0015592,U2558,2870.29,ATM Withdrawal,24-03-2024 10:37,Kolkata,0,Desktop,0,0,1482,2937.53,4,0,1378,10,1,0
T0092691,U10232,4512.52,UPI,22-02-2024 14:16,Chennai,0,Mobile,0,0,2498,4793.37,2,0,147,14,0,0
T0026219,U3630,4354.48,IMPS,29-01-2024 07:44,Hyderabad,0,Mobile,0,0,738,5163.28,1,0,1336,7,0,0
T0014138,U2420,7697.95,POS,20-11-2024 11:05,Delhi,0,Mobile,0,0,2165,6484.75,2,1,695,11,0,0
T0015524,U2552,2830.98,IMPS,22-08-2024 08:13,Chennai,0,Mobile,0,0,3384,4430.53,10,0,4,8,0,1
T0050521,U6046,3070.96,RTGS,27-05-2024 04:50,Chennai,0,Desktop,0,1,2554,4176.54,2,0,1435,4,0,0
T0013188,U2324,2683.59,IMPS,24-01-2024 09:27,Delhi,0,Mobile,0,0,2125,3224.45,1,0,670,9,0,0
T0003368,U1348,3912.66,IMPS,13-10-2024 12:37,Hyderabad,0,Mobile,0,0,1035,3733.9,1,0,1244,12,1,0
T0092255,U10190,2243.41,UPI,03-11-2024 10:12,Hyderabad,0,Desktop,0,0,1626,2162.78,2,1,1042,3,0,1
T0074546,U8456,4015.62,NEFT,06-10-2024 08:16,Chennai,1,Tablet,0,1,2816,3060.83,1,0,1071,8,1,0
T0042293,U5219,3685.94,IMPS,10-06-2024 15:31,Chennai,0,Mobile,0,0,2657,3831.53,1,2,89,15,0,0
T0080902,U9077,5857.17,IMPS,06-10-2024 23:32,Mumbai,0,Mobile,0,0,3185,5352.05,1,1,503,23,1,0
T0077899,U8787,5011.96,IMPS,21-10-2024 08:21,Mumbai,0,Mobile,0,0,2857,3926.52,1,2,920,8,0,0
T0058287,U6829,4224.13,IMPS,06-10-2024 23:01,Bangalore,0,Desktop,0,1,1296,4309.85,3,1,476,23,1,0
T0024703,U3485,1904.41,RTGS,06-06-2024 11:09,Bangalore,0,Mobile,0,0,1973,2376.18,0,1,596,11,0,0
T0087914,U9760,4674.48,IMPS,20-05-2024 04:52,Delhi,1,Mobile,1,1,3608,4229.66,2,1,1436,4,0,1
T0039376,U4936,4603.56,POS,02-09-2024 06:47,Hyderabad,0,Mobile,0,0,1631,3966.71,1,0,1239,6,0,0
T0006866,U1693,3732.89,UPI,27-10-2024 03:26,Chennai,0,Mobile,0,0,2527,3266.37,1,0,516,3,1,0
T0023996,U3415,2075.66,POS,06-02-2024 14:52,Chennai,0,Mobile,0,0,1965,1999.31,4,2,99,14,0,0
T0051852,U6181,7261.55,UPI,09-06-2024 00:03,Mumbai,0,Mobile,0,0,2672,6397.52,2,0,1410,0,1,0
T0067081,U7704,4933.32,IMPS,29-01-2024 05:08,Kolkata,0,Mobile,0,0,2350,4605.79,10,1,1,5,0,1
T0025927,U3603,6559.8,NEFT,10-02-2024 12:33,Delhi,1,Mobile,0,0,1369,5841.29,3,0,183,12,1,0
T0013980,U2403,6295.84,NEFT,16-02-2024 18:06,Bangalore,0,Mobile,1,0,625,2844,6,0,860,18,0,1
T0096739,U10652,4370.28,ATM Withdrawal,01-04-2024 16:04,Mumbai,0,Mobile,0,0,3318,4240.29,1,0,518,16,0,0
T0032260,U4237,5322.93,NEFT,30-10-2024 03:38,Bangalore,0,Mobile,0,0,1917,4509,2,0,669,3,0,0
T0038164,U4823,6273.39,UPI,14-05-2024 01:09,Hyderabad,0,Mobile,0,0,3146,5696.61,2,1,146,1,0,0
T0022815,U3291,5552.91,UPI,10-01-2024 06:34,Hyderabad,1,Mobile,1,1,1308,3372.11,1,0,1182,6,0,1
T0049939,U5987,4734.26,UPI,19-04-2024 18:38,Kolkata,0,Tablet,0,0,3201,4210.94,4,0,98,18,0,0
T0004731,U1479,4341.2,NEFT,02-07-2024 20:35,Bangalore,0,Desktop,0,0,2573,3452.46,3,1,808,20,0,0
T0048000,U5792,2838.05,RTGS,25-12-2024 18:56,Kolkata,0,Mobile,0,0,3157,3382.54,0,0,425,18,0,0
T0011619,U2166,3507.87,NEFT,28-02-2024 14:11,Delhi,0,Mobile,0,0,3483,4098.51,1,0,1071,14,0,0
T0078280,U8824,4516.7,IMPS,01-06-2024 11:55,Kolkata,0,Mobile,0,1,470,4323.32,13,0,4,11,1,1
T0034133,U4424,872.7,IMPS,15-01-2024 18:26,Chennai,0,Mobile,0,1,386,2776.94,2,1,714,18,0,0
T0021632,U3171,6152.54,NEFT,10-06-2024 19:38,Chennai,0,Mobile,0,0,2269,4445.57,2,0,1168,19,0,0
T0097782,U10753,4116.35,ATM Withdrawal,04-02-2024 07:22,Delhi,1,Mobile,0,0,3210,4177.41,3,0,1006,7,1,0
T0028125,U3824,6467.2,NEFT,21-05-2024 23:45,Bangalore,0,Desktop,0,0,2712,5462.07,0,0,801,23,0,0
T0071565,U8161,5117.2,ATM Withdrawal,03-02-2024 17:23,Bangalore,0,Mobile,0,0,1252,3860.64,2,0,672,17,1,0
T0048129,U5806,5159.22,RTGS,09-03-2024 03:03,Kolkata,1,Mobile,0,1,655,5054.41,1,0,203,3,1,0
T0044361,U5418,2907.98,RTGS,09-08-2024 07:59,Delhi,1,Mobile,0,0,2535,3869.65,1,0,692,7,0,0
T0093377,U10304,4590.89,UPI,15-01-2024 03:43,Chennai,0,Mobile,0,0,1721,2984.66,1,0,916,3,0,0
T0015835,U2585,5224.73,UPI,03-02-2024 09:00,Bangalore,0,Mobile,0,0,170,5387.95,0,1,20,9,1,0
T0011335,U2139,5279.59,NEFT,15-08-2024 11:42,Kolkata,0,Mobile,0,0,2938,4200.46,0,2,666,11,0,0
T0048864,U5882,2738.77,IMPS,17-02-2024 14:36,Mumbai,0,Mobile,0,0,1396,2924.33,3,0,143,14,1,0
T0043170,U5305,3606.58,UPI,26-06-2024 18:23,Kolkata,0,Tablet,1,0,2524,3977.81,1,1,993,18,0,0
T0093753,U10340,4292.01,NEFT,19-10-2024 12:16,Delhi,0,Mobile,0,0,789,3670.17,2,0,266,12,1,0
T0056093,U6603,2583.74,IMPS,18-05-2024 21:49,Delhi,0,Mobile,0,0,3303,3591.44,2,0,539,21,1,0
T0068949,U7897,2851.48,IMPS,05-07-2024 15:32,Chennai,0,Tablet,0,0,2525,3440.8,1,0,1392,15,0,0
T0006986,U1703,2467.14,UPI,31-08-2024 05:02,Mumbai,0,Desktop,0,0,3398,2167.28,1,1,975,5,1,0
T0091959,U10161,3267.3,UPI,22-03-2024 05:54,Delhi,0,Mobile,0,0,1274,4927.47,2,0,1171,5,0,0
T0068266,U7822,2999.04,POS,25-08-2024 05:55,Hyderabad,0,Desktop,0,0,105,2552.2,2,1,899,5,1,0
T0066404,U7634,6671.85,UPI,05-04-2024 16:52,Hyderabad,1,Mobile,1,1,933,4568.14,1,1,1290,16,0,1
T0057864,U6786,5206.29,RTGS,01-07-2024 17:32,Mumbai,0,Mobile,0,0,2952,4451.34,3,0,593,17,0,0
T0073051,U8309,6858.94,IMPS,15-11-2024 19:52,Bangalore,0,Desktop,0,0,1504,5125.88,3,1,640,19,0,0
T0001051,U1103,2693.62,UPI,30-01-2024 12:26,Mumbai,0,Mobile,1,0,3325,3104.03,2,0,475,12,0,0
T0057283,U6729,3051.01,IMPS,23-04-2024 15:44,Kolkata,0,Desktop,0,0,1144,3530.17,3,0,1309,15,0,0
T0031372,U4147,2803.03,IMPS,12-10-2024 00:40,Hyderabad,0,Tablet,0,0,2262,3028.63,2,1,878,0,1,0
T0065188,U7515,3214.16,NEFT,27-02-2024 10:41,Kolkata,0,Mobile,0,0,104,4640.24,4,0,1090,10,0,0
T0040363,U5033,5072.2,RTGS,23-02-2024 23:41,Hyderabad,0,Desktop,0,0,267,3985.44,3,0,138,23,0,0
T0021522,U3161,4706.71,NEFT,15-03-2024 21:04,Bangalore,1,Mobile,1,0,3231,3349.99,3,0,671,21,0,0
T0076985,U8697,1766.59,NEFT,25-03-2024 19:20,Delhi,0,Desktop,0,0,903,3757.83,3,0,382,19,0,0
T0024556,U3470,3692.19,NEFT,06-05-2024 12:34,Bangalore,0,Mobile,0,0,1101,4889.42,2,1,457,12,0,0
T0039518,U4951,4239.89,NEFT,11-11-2024 05:07,Kolkata,0,Desktop,0,0,2402,3953.67,1,0,125,5,0,0
T0009269,U1931,6450.38,UPI,16-10-2024 20:31,Delhi,0,Mobile,0,0,2556,6229.22,4,0,1182,20,0,0
T0086365,U9607,5778.98,NEFT,13-11-2024 02:38,Delhi,0,Tablet,1,0,3450,5091.34,1,1,1095,2,0,0
T0044316,U5413,3922.56,ATM Withdrawal,25-12-2024 19:53,Kolkata,0,Desktop,0,0,1682,4041.03,0,0,970,19,0,0
T0040034,U5002,4636.34,UPI,16-06-2024 17:20,Kolkata,0,Mobile,0,0,886,3610.59,1,1,1167,17,1,0
T0098227,U10802,3587.53,IMPS,26-02-2024 14:00,Bangalore,0,Mobile,0,0,2121,4177.27,3,0,298,14,0,0
T0000635,U1064,3618.58,UPI,29-02-2024 00:57,Hyderabad,0,Mobile,0,0,2807,4212.58,2,0,993,0,0,0
T0034944,U4501,4248.27,ATM Withdrawal,09-02-2024 13:17,Bangalore,1,Desktop,0,1,370,3018.78,0,0,1286,13,0,0
T0052784,U6277,3201.37,UPI,14-11-2024 00:35,Chennai,0,Mobile,0,0,825,2828.87,2,0,220,0,0,0
T0011078,U2112,5904.01,POS,17-09-2024 09:13,Chennai,0,Mobile,0,0,324,4306.85,3,0,733,9,0,0
T0019052,U2914,4019.59,UPI,10-09-2024 02:01,Kolkata,0,Tablet,1,0,3139,3638.41,3,1,832,2,0,0
T0015863,U2588,4035.09,UPI,24-02-2024 02:03,Chennai,0,Desktop,0,0,2917,5375.36,1,1,993,2,1,0
T0065439,U7541,3576.31,UPI,09-10-2024 11:15,Hyderabad,0,Mobile,0,0,3358,3537.52,2,1,191,11,0,0
T0058615,U6857,9309.45,UPI,08-11-2024 06:57,Delhi,0,Desktop,0,0,788,6980.78,1,1,596,6,0,0
T0033800,U4389,2541.51,IMPS,04-05-2024 06:03,Kolkata,0,Desktop,0,0,2800,2595.4,5,0,1379,6,1,0
T0066250,U7621,2774.77,RTGS,07-12-2024 03:45,Delhi,0,Desktop,0,0,1003,3079.08,1,0,1317,3,1,0
T0086105,U9580,5529.77,NEFT,19-01-2024 22:09,Hyderabad,0,Mobile,0,0,3075,3771.07,1,0,209,22,0,0
T0089954,U9958,2899.29,UPI,21-01-2024 06:26,Bangalore,0,Desktop,0,0,3122,3821.89,2,0,77,6,1,0
T0059374,U6932,5494.85,POS,12-11-2024 14:58,Kolkata,0,Tablet,0,0,3355,3614.47,0,0,1338,14,0,0
T0024307,U3444,1662.82,NEFT,24-03-2024 14:56,Chennai,0,Desktop,1,0,1364,2791.6,2,2,367,14,1,0
T0077811,U8778,5319.83,UPI,08-10-2024 05:55,Mumbai,0,Desktop,0,0,2743,3981.01,4,0,822,5,0,0
T0038559,U4863,3971.05,IMPS,15-10-2024 03:10,Hyderabad,0,Mobile,0,0,3511,4002.01,1,0,565,3,0,0
T0097534,U10730,3539.49,NEFT,29-11-2024 20:48,Kolkata,0,Mobile,0,0,2973,3848.76,1,0,743,20,0,0
T0007981,U1806,4264.2,NEFT,14-03-2024 00:35,Mumbai,0,Desktop,0,0,815,4174.86,3,1,577,0,0,0
T0054607,U6460,3919.07,POS,01-04-2024 13:21,Chennai,0,Mobile,1,0,2478,3094.79,2,1,1081,13,0,0
T0042850,U5273,4230.37,NEFT,24-10-2024 22:55,Hyderabad,0,Mobile,0,0,3225,3770.85,0,0,1282,22,0,0
T0078774,U8869,5295.26,RTGS,22-11-2024 00:53,Hyderabad,0,Mobile,0,0,665,6020.04,0,0,859,0,0,0
T0024153,U3429,6479.83,NEFT,08-08-2024 17:23,Bangalore,0,Mobile,0,1,1566,5812.47,1,0,1014,17,0,0
T0094385,U10409,3286.32,POS,20-07-2024 19:46,Kolkata,0,Tablet,1,1,3133,3391,1,1,877,19,1,0
T0039516,U4951,5322.91,UPI,10-11-2024 04:20,Kolkata,0,Desktop,0,0,2402,3953.67,3,0,1178,4,1,0
T0018014,U2811,2815.86,POS,25-06-2024 23:43,Bangalore,0,Mobile,0,0,1470,3580.27,1,0,438,23,0,0
T0003812,U1390,5264.11,UPI,09-10-2024 12:01,Delhi,0,Mobile,0,0,1639,4650.94,2,0,493,12,0,0
T0045217,U5509,4225.12,IMPS,10-10-2024 04:17,Chennai,0,Desktop,0,0,3412,4039.47,2,0,78,4,0,0
T0080781,U9065,5327.93,NEFT,12-06-2024 23:57,Chennai,0,Mobile,0,0,3185,4989.4,0,0,250,23,0,0
T0018398,U2849,2697.88,ATM Withdrawal,05-05-2024 19:05,Chennai,0,Desktop,0,0,904,3408.57,1,0,514,19,1,0
T0094279,U10395,2225.72,NEFT,01-02-2024 22:00,Hyderabad,0,Mobile,0,0,2027,3128.83,1,0,1100,22,0,0
T0054812,U6477,3575.54,UPI,28-06-2024 14:32,Bangalore,0,Mobile,0,0,653,3174.4,4,0,1070,14,0,0
T0092619,U10225,5145.97,UPI,09-02-2024 11:22,Chennai,0,Mobile,0,0,3403,4578.39,3,0,1308,11,0,0
T0084492,U9424,2583.31,UPI,16-10-2024 06:41,Delhi,0,Tablet,1,0,2179,3327.2,2,0,651,4,0,1
T0087633,U9733,8766.84,POS,30-11-2024 06:27,Chennai,0,Mobile,1,0,1121,2949.56,1,0,1330,6,1,1
T0060522,U7050,4946.64,UPI,22-03-2024 05:21,Chennai,0,Mobile,1,0,452,3066.83,0,1,812,5,0,1
T0016798,U2688,2158.39,UPI,09-01-2024 23:58,Kolkata,0,Mobile,0,0,371,2076.48,4,0,1383,23,0,0
T0000230,U1025,4432.63,UPI,20-02-2024 06:42,Kolkata,0,Mobile,0,0,195,4275.66,1,0,1315,6,0,0
T0056149,U6608,4863.49,NEFT,19-08-2024 21:46,Kolkata,0,Desktop,0,0,2197,3220.99,1,0,1289,21,0,0
T0035330,U4539,4051.01,NEFT,21-06-2024 12:08,Chennai,0,Tablet,0,0,1526,4575.01,2,1,927,12,0,0
T0009989,U2009,218.734936,UPI,01-11-2024 09:09,Hyderabad,0,Mobile,0,1,1979,3122.05,9,0,1435,9,0,1
T0017757,U2784,1756.44,RTGS,05-03-2024 08:43,Mumbai,0,Mobile,0,0,2273,3236.17,1,1,1066,8,0,0
T0005471,U1552,2962.5,IMPS,29-01-2024 22:44,Mumbai,0,Mobile,0,0,2415,2711.89,1,2,1321,22,0,0
T0064191,U7416,4913.53,NEFT,01-05-2024 01:33,Kolkata,0,Desktop,0,0,1585,4792.61,0,0,524,1,0,0
T0081496,U9134,4421.13,ATM Withdrawal,14-04-2024 21:13,Delhi,0,Desktop,0,1,2555,5462.42,0,0,705,21,1,0
T0025909,U3601,3926.52,IMPS,24-06-2024 23:42,Delhi,0,Mobile,0,0,145,4238.05,0,0,171,23,0,0
T0093338,U10299,5084.42,UPI,15-03-2024 23:10,Bangalore,0,Mobile,0,0,561,5175.88,2,1,440,23,0,0
T0085321,U9500,3715.45,UPI,01-11-2024 19:33,Hyderabad,0,Mobile,0,0,2533,3332.08,0,0,88,19,0,0
T0100034,U10984,4071.19,POS,17-11-2024 00:10,Kolkata,0,Desktop,1,0,2063,3058.88,0,0,1424,0,1,0
T0038699,U4876,6308.25,POS,09-03-2024 16:04,Mumbai,0,Mobile,0,0,3479,4826.07,3,1,426,16,1,0
T0059883,U6983,4377.21,UPI,10-09-2024 00:03,Chennai,0,Mobile,0,0,2738,4324.57,1,0,1244,0,0,0
T0032840,U4292,6375.62,UPI,08-03-2024 06:57,Chennai,0,Mobile,0,0,950,5715.31,2,2,744,6,0,0
T0028844,U3897,5447.25,NEFT,01-02-2024 05:12,Mumbai,0,Desktop,0,0,1040,4625.33,3,0,1091,5,0,0
T0009980,U2008,5589.44,POS,19-04-2024 16:03,Chennai,0,Mobile,0,0,1137,5562.1,0,1,565,16,0,0
T0078116,U8809,5230.79,POS,15-12-2024 07:46,Hyderabad,0,Mobile,0,0,2806,3685.26,3,0,470,7,1,0
T0061201,U7115,5747.02,IMPS,15-02-2024 04:53,Hyderabad,0,Mobile,1,0,2279,5808.44,0,0,961,4,0,0
T0039064,U4911,3471.04,NEFT,22-11-2024 05:29,Bangalore,0,Desktop,0,0,263,3552.42,1,1,986,5,0,0
T0036653,U4674,3880.22,NEFT,12-01-2024 00:59,Mumbai,0,Mobile,0,0,2664,5009.88,2,0,1019,0,0,0
T0086953,U9668,3862.99,NEFT,10-03-2024 11:52,Hyderabad,0,Mobile,0,0,3381,3437.31,2,1,111,11,1,0
T0030644,U4075,3854.96,UPI,14-07-2024 19:30,Kolkata,0,Mobile,0,0,3309,3275.48,0,1,621,19,1,0
T0043159,U5304,5686.07,RTGS,02-11-2024 13:47,Hyderabad,0,Desktop,0,1,1883,4634.28,2,0,1329,13,1,0
T0015807,U2581,3951.23,UPI,30-09-2024 07:44,Chennai,0,Mobile,0,0,2221,2612.92,2,0,158,7,0,0
T0093391,U10305,2813.1,UPI,08-12-2024 05:06,Chennai,0,Mobile,0,1,703,2360.55,1,0,1032,5,1,0
T0076788,U8678,3688.06,UPI,11-10-2024 07:29,Delhi,0,Desktop,0,0,2851,3180.83,1,0,663,7,0,0
T0010057,U2014,5747.14,IMPS,16-04-2024 01:01,Mumbai,0,Mobile,0,0,2130,5211.85,5,2,440,4,0,1
T0038307,U4836,3064.2,UPI,07-06-2024 15:49,Chennai,0,Mobile,0,0,341,3178.18,1,0,1080,15,0,0
T0078558,U8850,5266.19,UPI,12-12-2024 05:26,Kolkata,0,Tablet,0,0,1646,4339.93,4,0,1055,5,0,0
T0097658,U10741,2406.82,NEFT,28-12-2024 08:41,Hyderabad,0,Desktop,0,0,2883,2105.42,1,0,1313,8,1,0
T0005398,U1546,3447.55,ATM Withdrawal,29-03-2024 03:27,Hyderabad,1,Mobile,0,0,338,3745.64,0,1,1409,3,0,0
T0060994,U7093,3520.09,IMPS,24-05-2024 20:20,Kolkata,0,Mobile,0,0,400,3915.38,4,2,666,20,0,0
T0013085,U2313,2899.09,UPI,24-10-2024 17:43,Kolkata,0,Mobile,0,0,1741,2800.16,0,1,722,2,0,1
T0000431,U1043,2761.53,UPI,03-11-2024 17:10,Chennai,0,Mobile,0,0,932,3883.21,4,0,1190,17,1,0
T0088702,U9836,5990.57,UPI,20-04-2024 19:20,Bangalore,0,Desktop,1,0,2608,5185.52,3,1,481,19,1,0
T0069504,U7954,256.2497897,UPI,21-07-2024 10:41,Delhi,0,Mobile,0,1,3301,2997.4,8,0,781,10,1,1
T0022524,U3260,1147.95,RTGS,17-10-2024 03:34,Bangalore,0,Desktop,0,0,1604,2617.6,0,1,84,3,0,0
T0041937,U5186,5495.24,UPI,14-05-2024 10:46,Bangalore,0,Mobile,0,0,2020,5341.78,3,0,1229,10,0,0
T0087168,U9689,4115.29,UPI,26-12-2024 12:19,Bangalore,0,Mobile,0,0,3100,2856.6,2,2,1257,12,0,0
T0033128,U4324,8374.83,ATM Withdrawal,08-09-2024 00:50,Hyderabad,0,Desktop,1,0,348,7202,4,0,257,0,1,0
T0038011,U4809,2011.7,IMPS,10-03-2024 03:37,Chennai,0,Tablet,0,0,2923,3791.39,3,1,338,3,1,0
T0073328,U8338,2637.62,RTGS,11-04-2024 15:54,Delhi,0,Mobile,0,0,2749,3394.4,0,0,1112,15,0,0
T0052343,U6230,5709.08,POS,31-10-2024 16:13,Bangalore,0,Mobile,0,0,1890,3786,2,1,633,16,0,0
T0096317,U10607,2856.1,ATM Withdrawal,07-04-2024 09:01,Kolkata,0,Desktop,0,0,1975,2137.93,2,0,1211,9,1,0
T0095459,U10518,4130.51,UPI,16-01-2024 05:57,Delhi,1,Mobile,0,0,1272,3462.92,3,0,542,5,0,0
T0083699,U9346,3348.26,NEFT,29-05-2024 03:56,Kolkata,0,Mobile,0,0,2016,4224.8,3,1,1304,3,0,0
T0040875,U5084,5272.41,RTGS,27-03-2024 16:06,Delhi,0,Desktop,0,0,896,5492.76,3,0,1100,16,0,0
T0052887,U6286,6512.36,RTGS,20-05-2024 13:21,Bangalore,0,Tablet,0,1,687,4987.07,3,0,821,13,0,0
T0094457,U10415,5802.55,ATM Withdrawal,12-01-2024 10:07,Delhi,0,Desktop,0,0,3564,4917.39,5,0,1317,10,0,0
T0074398,U8441,8046.15,IMPS,17-12-2024 09:16,Delhi,0,Desktop,0,1,866,5116.23,3,0,1155,9,0,0
T0033101,U4321,3889.99,RTGS,07-01-2024 09:56,Mumbai,1,Mobile,0,0,1741,4307.58,16,1,3,9,1,1
T0028834,U3896,4190.74,NEFT,06-05-2024 14:24,Hyderabad,0,Mobile,0,0,105,3128.81,2,1,159,4,0,1
T0059268,U6922,3780.71,UPI,22-01-2024 03:39,Bangalore,0,Desktop,0,0,2485,3882.54,2,1,689,3,0,0
T0039220,U4922,3436.72,POS,24-07-2024 21:00,Chennai,0,Tablet,0,0,2851,3115.41,1,0,1040,21,0,0
T0048423,U5835,1707.63,POS,17-05-2024 16:51,Chennai,0,Mobile,0,0,705,2125.96,2,0,381,16,0,0
T0068322,U7828,5921.95,POS,19-02-2024 15:49,Mumbai,0,Mobile,0,0,247,3418.18,0,0,715,15,0,0
T0075376,U8542,3675.51,ATM Withdrawal,03-04-2024 01:03,Hyderabad,0,Desktop,0,0,3055,3548.31,3,0,1436,1,0,0
T0086715,U9641,2610.79,IMPS,25-02-2024 11:50,Chennai,0,Mobile,1,0,1983,2889.15,4,0,1051,11,1,0
T0088688,U9835,2892.01,NEFT,02-01-2025 18:11,Kolkata,0,Mobile,1,0,2753,2159.75,2,0,233,18,0,0
T0067503,U7747,3634.08,IMPS,04-09-2024 00:59,Hyderabad,0,Mobile,0,0,824,3824.57,17,2,3,0,0,1
T0092399,U10203,5272.77,IMPS,25-11-2024 23:17,Kolkata,0,Mobile,0,0,1969,4869.74,2,0,274,23,0,0
T0048175,U5810,3232.27,POS,17-01-2024 01:26,Delhi,0,Mobile,0,0,2870,3937.38,3,1,671,1,0,0
T0031538,U4164,3217.47,RTGS,30-01-2024 07:49,Bangalore,0,Mobile,0,0,2452,3495.54,1,0,499,7,0,0
T0087885,U9757,4253.05,UPI,18-08-2024 02:47,Kolkata,0,Mobile,0,0,1008,4030.25,0,0,1181,2,1,0
T0088807,U9847,4940.11,UPI,02-09-2024 01:46,Delhi,0,Mobile,0,0,2291,5174.69,1,0,999,1,0,0
T0029707,U3987,5023.79,NEFT,05-05-2024 15:00,Mumbai,0,Mobile,0,0,796,3570.24,4,0,628,15,1,0
T0037292,U4739,3243.42,IMPS,24-12-2024 03:44,Bangalore,0,Mobile,0,0,3291,3819.36,2,0,1426,3,0,0
T0072273,U8234,4547.32,IMPS,09-02-2024 16:27,Bangalore,1,Mobile,0,0,2753,3886.85,2,2,1035,16,0,0
T0061518,U7143,3263.71,UPI,20-11-2024 05:26,Bangalore,0,Desktop,1,0,1732,3802.14,1,0,644,5,0,0
T0040807,U5077,4071.47,ATM Withdrawal,17-01-2024 04:36,Chennai,0,Mobile,0,0,612,3624.62,0,0,1071,4,0,0
T0067664,U7763,5571.84,UPI,01-10-2024 06:22,Bangalore,0,Mobile,0,0,3304,4052.17,3,0,1228,6,0,0
T0072210,U8227,4976.25,POS,04-03-2024 22:26,Mumbai,0,Mobile,0,1,1473,3370.67,0,0,868,22,0,0
T0007324,U1739,4128.63,IMPS,11-03-2024 05:28,Hyderabad,0,Mobile,0,0,946,2785.09,17,0,3,5,0,1
T0056143,U6607,5173.81,IMPS,21-01-2024 11:49,Bangalore,0,Mobile,0,0,2403,4880.88,1,1,25,11,1,0
T0074181,U8420,5910.42,IMPS,19-08-2024 23:45,Bangalore,0,Mobile,1,0,1371,3476.57,3,0,230,23,0,1
T0080767,U9063,5933.56,UPI,12-06-2024 12:48,Chennai,0,Mobile,0,0,3638,5005.58,0,0,1180,12,0,0
T0018249,U2836,2521.63,UPI,06-03-2024 10:50,Bangalore,0,Desktop,0,0,1038,3090.52,1,1,380,10,0,0
T0078026,U8800,2851.8,IMPS,26-07-2024 17:47,Mumbai,0,Mobile,0,1,1319,2305.41,1,1,1295,17,0,0
T0083651,U9341,6055.61,UPI,07-06-2024 17:33,Hyderabad,1,Mobile,0,0,185,4521.59,4,0,319,17,0,0
T0000696,U1069,5791.91,UPI,15-08-2024 15:55,Kolkata,0,Mobile,0,0,426,5284.21,1,0,573,15,0,0
T0068994,U7901,2111.08,NEFT,20-07-2024 05:21,Kolkata,0,Mobile,0,1,2575,3117.72,2,1,1155,5,1,0
T0033552,U4365,4409.93,UPI,20-09-2024 14:21,Hyderabad,0,Mobile,0,0,2966,3899.78,1,0,596,14,0,0
